153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1254806355359268867,153031349,Let’s continue celebrating that team spirit 🏆 We want to hear how you do your part #ForTheTeam at home.  Tag us in your shots &amp; stories. We'll be sharing some of our favorites. #ChampionUSA #StayAtHome,2020-04-27,1254806355359268867,1,1,11,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1253707296896700416,153031349,Show the world you’re a #Champion. 🏆Tag us in your at home looks! #ForTheTeam #StayAtHome https://t.co/ujB7vr31jC,2020-04-24,1253707296896700416,7,2,58,2
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1251179925593350144,153031349,"Made for sweat, or whatever’s next. Shop the new Champion Workout collection. #ChampionUSA #WorkoutAtHome https://t.co/8o8VMxdUzf https://t.co/az3v2bpmJP",2020-04-17,1251179925593350144,1,1,13,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1248621554998456323,153031349,"We love to see you in Champion and now, more than ever, we want to see how you do your part by staying home. Tag us in your #ForTheTeam shots. We'll be reposting our favorites in our weekly round-up.🤳📸",2020-04-10,1248621554998456323,6,3,29,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1248621141217828869,153031349,"Right now, our most important plays are on the sidelines.  Let's all do our part #ForTheTeam",2020-04-10,1248621141217828869,5,1,26,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1247977457959010318,153031349,"The gangs all here for you. Explore our exclusive collection, and check out Sesame Street’s new #CaringForEachOther initiative.❤️ https://t.co/zzrPdLQo5Z https://t.co/7hHU8mO6Ps",2020-04-08,1247977457959010318,9,5,91,5
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1245085052838518791,153031349,"Calling all #Champions: There is a critical need for blood right now. Please consider donating to the  @RedCross, it’s an easy way to make a difference in this time of hardship. #InThisTogether #ForTheTeam  https://t.co/JAHCJD027E https://t.co/hZLTNyPTHI",2020-03-31,1245085052838518791,6,2,14,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1241557616435834880,153031349,#InThisTogether https://t.co/TQtQxxQc3G,2020-03-22,1241557616435834880,29,12,192,9
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1238491652660043776,153031349,Your best life is lived in color. Shop Champion’s spring collection now🌈 #ChampionOfColors https://t.co/OrcKd4mHDD https://t.co/RZLIO9Tdqu,2020-03-13,1238491652660043776,5,0,44,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1238159479566458884,153031349,Dripped out in #Champion💧— available only at https://t.co/XejguXRLV2 and Champion stores. https://t.co/bEudHU8B7C,2020-03-12,1238159479566458884,6,1,39,3
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1225841161371373568,153031349,Don’t let the exclusive Champion x PAC-MAN collection ghost you 👻 — available only at https://t.co/XejguXRLV2 and Champion stores.  https://t.co/gtcjtWgB4Z https://t.co/OsHIajrPMT,2020-02-07,1225841161371373568,10,12,72,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1223737255996612608,153031349,💜💛 https://t.co/iGwF9LqvbX,2020-02-01,1223737255996612608,5,0,71,0
